datetime_utc,open,high,low,close,volume
2026-03-23 23:59:00+00:00,70923.34,70923.34,70904.0,70906.45,7.81747
2026-03-24 00:00:00+00:00,70906.45,71084.3,70897.99,71074.84,45.72253
2026-03-24 00:01:00+00:00,71074.85,71099.96,70979.7,70984.62,35.43534
2026-03-24 00:02:00+00:00,70984.62,71036.04,70954.46,70974.45,18.61262
2026-03-24 00:03:00+00:00,70974.44,70991.94,70920.0,70924.97,13.77498
2026-03-24 00:04:00+00:00,70924.98,70941.2,70918.01,70925.23,18.37269
2026-03-24 00:05:00+00:00,70925.23,70925.24,70883.85,70893.22,13.32134
2026-03-24 00:06:00+00:00,70893.23,70942.88,70893.23,70916.78,18.98574
2026-03-24 00:07:00+00:00,70916.79,70963.5,70916.78,70934.0,7.59615
2026-03-24 00:08:00+00:00,70934.0,70944.03,70917.71,70917.72,4.46637
2026-03-24 00:09:00+00:00,70917.72,70917.72,70798.63,70811.74,19.23594
2026-03-24 00:10:00+00:00,70811.74,70868.0,70789.68,70862.93,9.68969
2026-03-24 00:11:00+00:00,70862.93,70879.62,70853.54,70871.75,6.86576
2026-03-24 00:12:00+00:00,70871.76,70871.76,70790.23,70810.82,5.30762
2026-03-24 00:13:00+00:00,70810.81,70812.75,70773.86,70803.85,7.66219
2026-03-24 00:14:00+00:00,70803.86,70821.63,70786.55,70786.55,3.16903
2026-03-24 00:15:00+00:00,70786.55,70786.55,70691.21,70718.18,13.63393
2026-03-24 00:16:00+00:00,70718.18,70732.76,70690.97,70695.43,2.95863
2026-03-24 00:17:00+00:00,70695.43,70695.88,70661.33,70675.1,2.18894
2026-03-24 00:18:00+00:00,70675.1,70692.0,70675.1,70685.12,3.20991
2026-03-24 00:19:00+00:00,70685.12,70823.01,70654.01,70804.39,66.84484
2026-03-24 00:20:00+00:00,70804.39,70814.99,70701.07,70706.93,9.38374
2026-03-24 00:21:00+00:00,70706.94,70809.99,70706.93,70779.09,8.01866
2026-03-24 00:22:00+00:00,70779.09,70779.43,70757.11,70760.87,5.53705
2026-03-24 00:23:00+00:00,70760.86,70768.13,70702.72,70757.03,9.64116
2026-03-24 00:24:00+00:00,70757.03,70785.94,70751.16,70766.25,3.68887
2026-03-24 00:25:00+00:00,70766.24,70788.85,70747.24,70788.31,7.15859
2026-03-24 00:26:00+00:00,70788.32,70820.01,70766.08,70773.19,2.17917
2026-03-24 00:27:00+00:00,70773.19,70792.16,70730.49,70740.8,2.69461
2026-03-24 00:28:00+00:00,70740.8,70740.8,70695.87,70699.98,2.56764
